exporte_und_importe_pro_region_und_guterkategorie,x2,x3,x4,x5,x6,x7,x8,x9
Bundesamt für Zoll- und Grenzsicherheit BAZG,NA,NA,NA,NA,NA,NA,NA,NA
"Total 1: OHNE Edelmetalle, Edel- und Schmucksteine, Kunstgegenstände und Antiquitäten. Total 2: MIT Edelmetallen, Edel- und Schmucksteinen, Kunstgegenständen und Antiquitäten. Einige Güterkategorien sind aus Gründen des Datenschutzes zusammengefasst.",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
vk,jahr,continent_desc,region,cpa_section,cpa2,cpa2_desc,tot1_chf,tot2_chf
IMP,2023,Europa,Übriges Europa,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,218908,218908
IMP,2023,Europa,Übriges Europa,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,1800016,1801785
IMP,2023,Europa,Übriges Europa,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,186753,188036
IMP,2023,Europa,Übriges Europa,C,10,Nahrungs- und Futtermittel,132428380,132428380
IMP,2023,Europa,Übriges Europa,C,11,Getränke,30158158,30158158
IMP,2023,Europa,Übriges Europa,C,13,Textilien,30525086,30525086
IMP,2023,Europa,Übriges Europa,C,14,Bekleidung,229006973,229006973
IMP,2023,Europa,Übriges Europa,C,15,Leder und Lederwaren,10303948,10303948
IMP,2023,Europa,Übriges Europa,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,2465406,2465406
IMP,2023,Europa,Übriges Europa,C,17,"Papier, Pappe und Waren daraus",8504126,8504126
IMP,2023,Europa,Übriges Europa,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,124837,124837
IMP,2023,Europa,Übriges Europa,C,20,Chemische Erzeugnisse,75548550,75548915
IMP,2023,Europa,Übriges Europa,C,21,Pharmazeutische Erzeugnisse,75733325,75733325
IMP,2023,Europa,Übriges Europa,C,22,Gummi- und Kunststoffwaren,47454680,47454680
IMP,2023,Europa,Übriges Europa,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",10343081,10343081
IMP,2023,Europa,Übriges Europa,C,24,Metalle,37046589,2122596401
IMP,2023,Europa,Übriges Europa,C,25,Metallerzeugnisse,33031949,33031949
IMP,2023,Europa,Übriges Europa,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",86833912,86833912
IMP,2023,Europa,Übriges Europa,C,27,Elektrische Ausrüstungen,80833701,80833701
IMP,2023,Europa,Übriges Europa,C,28,Maschinen,86671322,86671322
IMP,2023,Europa,Übriges Europa,C,29,Kraftwagen und Kraftwagenteile,339422904,339422904
IMP,2023,Europa,Übriges Europa,C,30,Sonstige Fahrzeuge,21027681,21027681
IMP,2023,Europa,Übriges Europa,C,31,Möbel,27844352,27844352
IMP,2023,Europa,Übriges Europa,C,32,"Waren, a.n.g.",41539270,48836408
IMP,2023,Europa,Übriges Europa,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",617806,617874
IMP,2023,Europa,Übriges Europa,J,58,Dienstleistungen des Verlagswesens,11968154,11968154
IMP,2023,Europa,Übriges Europa,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",904186,904186
IMP,2023,Europa,Übriges Europa,M,74,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",445872,445872
IMP,2023,Europa,Übriges Europa,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,26393688
IMP,2023,Europa,Übriges Europa,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,19441149
IMP,2023,Europa,Übriges Europa,NA,NA,Verschiedene (weitere) Güterkategorien,21160816,21160816
IMP,2023,Ozeanien,Ozeanien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2183565,2183565
IMP,2023,Ozeanien,Ozeanien,C,10,Nahrungs- und Futtermittel,4989249,4989249
IMP,2023,Ozeanien,Ozeanien,C,11,Getränke,1351311,1351311
IMP,2023,Ozeanien,Ozeanien,C,13,Textilien,55557,55557
IMP,2023,Ozeanien,Ozeanien,C,14,Bekleidung,187303,187303
IMP,2023,Ozeanien,Ozeanien,C,15,Leder und Lederwaren,101334,101334
IMP,2023,Ozeanien,Ozeanien,C,17,"Papier, Pappe und Waren daraus",8253,8253
IMP,2023,Ozeanien,Ozeanien,C,20,Chemische Erzeugnisse,3672853,3672853
IMP,2023,Ozeanien,Ozeanien,C,21,Pharmazeutische Erzeugnisse,1993536,1993536
IMP,2023,Ozeanien,Ozeanien,C,22,Gummi- und Kunststoffwaren,693092,693092
IMP,2023,Ozeanien,Ozeanien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",73503,73503
IMP,2023,Ozeanien,Ozeanien,C,24,Metalle,32983,1733918018
IMP,2023,Ozeanien,Ozeanien,C,25,Metallerzeugnisse,332351,332351
IMP,2023,Ozeanien,Ozeanien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2733749,2733749
IMP,2023,Ozeanien,Ozeanien,C,27,Elektrische Ausrüstungen,704102,704102
IMP,2023,Ozeanien,Ozeanien,C,28,Maschinen,2772077,2772077
IMP,2023,Ozeanien,Ozeanien,C,29,Kraftwagen und Kraftwagenteile,1390258,1390258
IMP,2023,Ozeanien,Ozeanien,C,30,Sonstige Fahrzeuge,287737,287737
IMP,2023,Ozeanien,Ozeanien,C,32,"Waren, a.n.g.",677137,1847749
IMP,2023,Ozeanien,Ozeanien,J,58,Dienstleistungen des Verlagswesens,54072,54072
IMP,2023,Ozeanien,Ozeanien,NA,NA,Verschiedene (weitere) Güterkategorien,415676,717991
IMP,2024,Afrika,Afrika,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,95388452,95388452
IMP,2024,Afrika,Afrika,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,22451,22451
IMP,2024,Afrika,Afrika,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,150252,179718
IMP,2024,Afrika,Afrika,C,10,Nahrungs- und Futtermittel,22747122,22747122
IMP,2024,Afrika,Afrika,C,11,Getränke,2979445,2979445
IMP,2024,Afrika,Afrika,C,13,Textilien,7092735,7092735
IMP,2024,Afrika,Afrika,C,14,Bekleidung,66656316,66656316
IMP,2024,Afrika,Afrika,C,15,Leder und Lederwaren,2659435,2659435
IMP,2024,Afrika,Afrika,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,438769,438769
IMP,2024,Afrika,Afrika,C,17,"Papier, Pappe und Waren daraus",55385,55385
IMP,2024,Afrika,Afrika,C,20,Chemische Erzeugnisse,5270126,5270126
IMP,2024,Afrika,Afrika,C,21,Pharmazeutische Erzeugnisse,383426,383426
IMP,2024,Afrika,Afrika,C,22,Gummi- und Kunststoffwaren,12452442,12452442
IMP,2024,Afrika,Afrika,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",448910,448910
IMP,2024,Afrika,Afrika,C,24,Metalle,651017,961234105
IMP,2024,Afrika,Afrika,C,25,Metallerzeugnisse,870177,870177
IMP,2024,Afrika,Afrika,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",12362583,12362583
IMP,2024,Afrika,Afrika,C,27,Elektrische Ausrüstungen,9550887,9550887
IMP,2024,Afrika,Afrika,C,28,Maschinen,6260669,6260669
IMP,2024,Afrika,Afrika,C,29,Kraftwagen und Kraftwagenteile,156463956,156463956
IMP,2024,Afrika,Afrika,C,30,Sonstige Fahrzeuge,844573,844573
IMP,2024,Afrika,Afrika,C,31,Möbel,149911,149911
IMP,2024,Afrika,Afrika,C,32,"Waren, a.n.g.",1455392,10265545
IMP,2024,Afrika,Afrika,J,58,Dienstleistungen des Verlagswesens,14833,14833
IMP,2024,Afrika,Afrika,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,648337
IMP,2024,Afrika,Afrika,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,1385068
IMP,2024,Afrika,Afrika,NA,NA,Verschiedene (weitere) Güterkategorien,221300,221300
IMP,2024,Amerika,US,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,8438321,8438321
IMP,2024,Amerika,US,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,1332165,1374295
IMP,2024,Amerika,US,C,10,Nahrungs- und Futtermittel,62595447,62595447
IMP,2024,Amerika,US,C,11,Getränke,14393209,14393209
IMP,2024,Amerika,US,C,13,Textilien,5473157,5473157
IMP,2024,Amerika,US,C,14,Bekleidung,8246494,8246494
IMP,2024,Amerika,US,C,15,Leder und Lederwaren,2078284,2078284
IMP,2024,Amerika,US,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,443328,443328
IMP,2024,Amerika,US,C,17,"Papier, Pappe und Waren daraus",2170906,2170906
IMP,2024,Amerika,US,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,666381,666381
IMP,2024,Amerika,US,C,20,Chemische Erzeugnisse,131086988,131087125
IMP,2024,Amerika,US,C,21,Pharmazeutische Erzeugnisse,90368600,90368600
IMP,2024,Amerika,US,C,22,Gummi- und Kunststoffwaren,39778819,39778819
IMP,2024,Amerika,US,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",7913065,7913065
IMP,2024,Amerika,US,C,24,Metalle,33216156,2964322322
IMP,2024,Amerika,US,C,25,Metallerzeugnisse,25795775,25795775
IMP,2024,Amerika,US,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",371104705,371104705
IMP,2024,Amerika,US,C,27,Elektrische Ausrüstungen,108409384,108409384
IMP,2024,Amerika,US,C,28,Maschinen,177938598,177938598
IMP,2024,Amerika,US,C,29,Kraftwagen und Kraftwagenteile,547194597,547194597
IMP,2024,Amerika,US,C,30,Sonstige Fahrzeuge,392331500,392331500
IMP,2024,Amerika,US,C,31,Möbel,4964758,4964758
IMP,2024,Amerika,US,C,32,"Waren, a.n.g.",104915679,120083668
IMP,2024,Amerika,US,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",23353,942841
IMP,2024,Amerika,US,J,58,Dienstleistungen des Verlagswesens,5505639,5505639
IMP,2024,Amerika,US,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",2340772,2340772
IMP,2024,Amerika,US,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,70691864
IMP,2024,Amerika,US,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,5296816
IMP,2024,Amerika,US,NA,NA,Verschiedene (weitere) Güterkategorien,299959,300427
IMP,2024,Amerika,Übriges Amerika,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,155502173,155502173
IMP,2024,Amerika,Übriges Amerika,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,48113,48113
IMP,2024,Amerika,Übriges Amerika,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,123526,158875
IMP,2024,Amerika,Übriges Amerika,C,10,Nahrungs- und Futtermittel,38852736,38852736
IMP,2024,Amerika,Übriges Amerika,C,11,Getränke,10630063,10630063
IMP,2024,Amerika,Übriges Amerika,C,12,Tabakerzeugnisse,1330674,1330674
IMP,2024,Amerika,Übriges Amerika,C,13,Textilien,778036,778036
IMP,2024,Amerika,Übriges Amerika,C,14,Bekleidung,7224967,7224967
IMP,2024,Amerika,Übriges Amerika,C,15,Leder und Lederwaren,2897373,2897373
IMP,2024,Amerika,Übriges Amerika,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,407844,407844
IMP,2024,Amerika,Übriges Amerika,C,17,"Papier, Pappe und Waren daraus",83823,83823
IMP,2024,Amerika,Übriges Amerika,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,557202,557202
IMP,2024,Amerika,Übriges Amerika,C,20,Chemische Erzeugnisse,24419175,24419175
IMP,2024,Amerika,Übriges Amerika,C,21,Pharmazeutische Erzeugnisse,84454764,84454764
IMP,2024,Amerika,Übriges Amerika,C,22,Gummi- und Kunststoffwaren,7417242,7417242
IMP,2024,Amerika,Übriges Amerika,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1004218,1004218
IMP,2024,Amerika,Übriges Amerika,C,24,Metalle,25355343,2014451533
IMP,2024,Amerika,Übriges Amerika,C,25,Metallerzeugnisse,3242240,3242240
IMP,2024,Amerika,Übriges Amerika,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",113426925,113426925
IMP,2024,Amerika,Übriges Amerika,C,27,Elektrische Ausrüstungen,18913178,18913178
IMP,2024,Amerika,Übriges Amerika,C,28,Maschinen,9507854,9507854
IMP,2024,Amerika,Übriges Amerika,C,29,Kraftwagen und Kraftwagenteile,91974684,91974684
IMP,2024,Amerika,Übriges Amerika,C,30,Sonstige Fahrzeuge,42764094,42764094
IMP,2024,Amerika,Übriges Amerika,C,31,Möbel,772348,772348
IMP,2024,Amerika,Übriges Amerika,C,32,"Waren, a.n.g.",13261327,26821091
IMP,2024,Amerika,Übriges Amerika,J,58,Dienstleistungen des Verlagswesens,300338,300338
IMP,2024,Amerika,Übriges Amerika,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1597047,1597047
IMP,2024,Amerika,Übriges Amerika,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,1487839
IMP,2024,Amerika,Übriges Amerika,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,1877246
IMP,2024,Amerika,Übriges Amerika,NA,NA,Verschiedene (weitere) Güterkategorien,11946,11946
IMP,2024,Asien,Asien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,27080993,27080993
IMP,2024,Asien,Asien,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,348142,348142
IMP,2024,Asien,Asien,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,3180607,3196335
IMP,2024,Asien,Asien,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,497871,537713
IMP,2024,Asien,Asien,C,10,Nahrungs- und Futtermittel,250357760,250357760
IMP,2024,Asien,Asien,C,11,Getränke,5753275,5753275
IMP,2024,Asien,Asien,C,13,Textilien,79605329,79605329
IMP,2024,Asien,Asien,C,14,Bekleidung,1074891478,1074891478
IMP,2024,Asien,Asien,C,15,Leder und Lederwaren,250612894,250612894
IMP,2024,Asien,Asien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,16154505,16154505
IMP,2024,Asien,Asien,C,17,"Papier, Pappe und Waren daraus",25219982,25219982
IMP,2024,Asien,Asien,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,1334198,1334198
IMP,2024,Asien,Asien,C,20,Chemische Erzeugnisse,233604509,233649990
IMP,2024,Asien,Asien,C,21,Pharmazeutische Erzeugnisse,59033614,59033614
IMP,2024,Asien,Asien,C,22,Gummi- und Kunststoffwaren,190537951,190537951
IMP,2024,Asien,Asien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",46344971,46344971
IMP,2024,Asien,Asien,C,24,Metalle,95573748,8237436982
IMP,2024,Asien,Asien,C,25,Metallerzeugnisse,170073206,170073206
IMP,2024,Asien,Asien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",3966032403,3966032403
IMP,2024,Asien,Asien,C,27,Elektrische Ausrüstungen,740396617,740396617
IMP,2024,Asien,Asien,C,28,Maschinen,452150660,452150660
IMP,2024,Asien,Asien,C,29,Kraftwagen und Kraftwagenteile,565890873,565890873
IMP,2024,Asien,Asien,C,30,Sonstige Fahrzeuge,81213930,81213930
IMP,2024,Asien,Asien,C,31,Möbel,69348015,69348015
IMP,2024,Asien,Asien,C,32,"Waren, a.n.g.",395441385,412562105
IMP,2024,Asien,Asien,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",104700,105168
IMP,2024,Asien,Asien,J,58,Dienstleistungen des Verlagswesens,7262474,7262474
IMP,2024,Asien,Asien,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",2425145,2425145
IMP,2024,Asien,Asien,M,74,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",132235,132235
IMP,2024,Asien,Asien,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,30317348
IMP,2024,Asien,Asien,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,8736661
IMP,2024,Asien,Asien,NA,NA,Verschiedene (weitere) Güterkategorien,1300880,1300880
IMP,2024,Europa,EU27,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,474869713,474869713
IMP,2024,Europa,EU27,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,8174194,8174194
IMP,2024,Europa,EU27,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,4169689,4170077
IMP,2024,Europa,EU27,B,6,Erdöl und Erdgas,329355768,329355768
IMP,2024,Europa,EU27,B,7,Erze,524153,524153
IMP,2024,Europa,EU27,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,24894145,24932798
IMP,2024,Europa,EU27,C,10,Nahrungs- und Futtermittel,1509771046,1509771046
IMP,2024,Europa,EU27,C,11,Getränke,427676860,427676860
IMP,2024,Europa,EU27,C,12,Tabakerzeugnisse,1912782,1912782
IMP,2024,Europa,EU27,C,13,Textilien,213681229,213681229
IMP,2024,Europa,EU27,C,14,Bekleidung,337339156,337339156
IMP,2024,Europa,EU27,C,15,Leder und Lederwaren,181205726,181205726
IMP,2024,Europa,EU27,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,210799637,210799637
IMP,2024,Europa,EU27,C,17,"Papier, Pappe und Waren daraus",408568311,408568311
IMP,2024,Europa,EU27,C,18,"Druckereileistungen und Dienstleistungen der Vervielfältigung bespielter Ton-, Bild- und Datenträger",2623882,2623882
IMP,2024,Europa,EU27,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,1404654474,1404654474
IMP,2024,Europa,EU27,C,20,Chemische Erzeugnisse,1327748310,1327883157
IMP,2024,Europa,EU27,C,21,Pharmazeutische Erzeugnisse,1035281028,1035281028
IMP,2024,Europa,EU27,C,22,Gummi- und Kunststoffwaren,859746590,859746590
IMP,2024,Europa,EU27,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",348607271,348607271
IMP,2024,Europa,EU27,C,24,Metalle,894225707,2038577665
IMP,2024,Europa,EU27,C,25,Metallerzeugnisse,669822953,669822953
IMP,2024,Europa,EU27,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2452582744,2452582744
IMP,2024,Europa,EU27,C,27,Elektrische Ausrüstungen,1598858702,1598858702
IMP,2024,Europa,EU27,C,28,Maschinen,2362582798,2362582798
IMP,2024,Europa,EU27,C,29,Kraftwagen und Kraftwagenteile,4917787020,4917787020
IMP,2024,Europa,EU27,C,30,Sonstige Fahrzeuge,736312401,736312401
IMP,2024,Europa,EU27,C,31,Möbel,413380820,413380820
IMP,2024,Europa,EU27,C,32,"Waren, a.n.g.",634633346,680927136
IMP,2024,Europa,EU27,D,35,Energie und Dienstleistungen der Energieversorgung,25934204,25934204
IMP,2024,Europa,EU27,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",24936824,29171983
IMP,2024,Europa,EU27,J,58,Dienstleistungen des Verlagswesens,253334438,253334438
IMP,2024,Europa,EU27,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",19756134,19756134
IMP,2024,Europa,EU27,M,74,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",485598,485598
IMP,2024,Europa,EU27,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,31585512
IMP,2024,Europa,EU27,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,69169631
IMP,2024,Europa,EU27,NA,NA,Verschiedene (weitere) Güterkategorien,1913185,1913185
IMP,2024,Europa,Übriges Europa,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,6814170,6814170
IMP,2024,Europa,Übriges Europa,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,218645,218645
IMP,2024,Europa,Übriges Europa,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,1897978,1898609
IMP,2024,Europa,Übriges Europa,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,269156,271631
IMP,2024,Europa,Übriges Europa,C,10,Nahrungs- und Futtermittel,145935744,145935744
IMP,2024,Europa,Übriges Europa,C,11,Getränke,29761375,29761375
IMP,2024,Europa,Übriges Europa,C,13,Textilien,30269906,30269906
IMP,2024,Europa,Übriges Europa,C,14,Bekleidung,211666477,211666477
IMP,2024,Europa,Übriges Europa,C,15,Leder und Lederwaren,11379330,11379330
IMP,2024,Europa,Übriges Europa,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,2120844,2120844
IMP,2024,Europa,Übriges Europa,C,17,"Papier, Pappe und Waren daraus",6311287,6311287
IMP,2024,Europa,Übriges Europa,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,155176,155176
IMP,2024,Europa,Übriges Europa,C,20,Chemische Erzeugnisse,78187736,78187736
IMP,2024,Europa,Übriges Europa,C,21,Pharmazeutische Erzeugnisse,91960389,91960389
IMP,2024,Europa,Übriges Europa,C,22,Gummi- und Kunststoffwaren,46457871,46457871
IMP,2024,Europa,Übriges Europa,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",11027804,11027804
IMP,2024,Europa,Übriges Europa,C,24,Metalle,38073835,2888851064
IMP,2024,Europa,Übriges Europa,C,25,Metallerzeugnisse,21436405,21436405
IMP,2024,Europa,Übriges Europa,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",86455742,86455742
IMP,2024,Europa,Übriges Europa,C,27,Elektrische Ausrüstungen,82019709,82019709
IMP,2024,Europa,Übriges Europa,C,28,Maschinen,98130736,98130736
IMP,2024,Europa,Übriges Europa,C,29,Kraftwagen und Kraftwagenteile,347987734,347987734
IMP,2024,Europa,Übriges Europa,C,30,Sonstige Fahrzeuge,29689162,29689162
IMP,2024,Europa,Übriges Europa,C,31,Möbel,28273162,28273162
IMP,2024,Europa,Übriges Europa,C,32,"Waren, a.n.g.",40594952,47994510
IMP,2024,Europa,Übriges Europa,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",855849,855849
IMP,2024,Europa,Übriges Europa,J,58,Dienstleistungen des Verlagswesens,12342328,12342328
IMP,2024,Europa,Übriges Europa,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",898131,898131
IMP,2024,Europa,Übriges Europa,M,74,"Sonstige freiberufliche, wissenschaftliche und technische Dienstleistungen",472161,472161
IMP,2024,Europa,Übriges Europa,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,37248588
IMP,2024,Europa,Übriges Europa,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,25099379
IMP,2024,Europa,Übriges Europa,NA,NA,Verschiedene (weitere) Güterkategorien,515210,515210
