exporte_und_importe_pro_land_und_guterkategorie,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
Bundesamt für Zoll- und Grenzsicherheit BAZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Total 1: OHNE Edelmetalle, Edel- und Schmucksteine, Kunstgegenstände und Antiquitäten. Total 2: MIT Edelmetallen, Edel- und Schmucksteinen, Kunstgegenständen und Antiquitäten. Einige Güterkategorien und Länder sind aus Gründen des Datenschutzes zusammengefasst. Die Sammelkategorien sind so gebildet, dass die Ländertotale korrekt sind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vk,jahr,continent_desc,region,lnd_iso2,lnd_desc,cpa_section,cpa2,cpa2_desc,tot1_chf,tot2_chf
EXP,2024,Asien,Asien,HK,Hongkong,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,5788846
EXP,2024,Asien,Asien,HK,Hongkong,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,3386693
EXP,2024,Asien,Asien,HK,Hongkong,NA,NA,Verschiedene (weitere) Güterkategorien,4506312,4547226
EXP,2024,Asien,Asien,IN,Indien,C,10,Nahrungs- und Futtermittel,3298733,3298733
EXP,2024,Asien,Asien,IN,Indien,C,13,Textilien,230065,230065
EXP,2024,Asien,Asien,IN,Indien,C,14,Bekleidung,29410,29410
EXP,2024,Asien,Asien,IN,Indien,C,15,Leder und Lederwaren,75653,75653
EXP,2024,Asien,Asien,IN,Indien,C,17,"Papier, Pappe und Waren daraus",185542,185542
EXP,2024,Asien,Asien,IN,Indien,C,20,Chemische Erzeugnisse,23904929,23904929
EXP,2024,Asien,Asien,IN,Indien,C,21,Pharmazeutische Erzeugnisse,529319,529319
EXP,2024,Asien,Asien,IN,Indien,C,22,Gummi- und Kunststoffwaren,2990515,2990515
EXP,2024,Asien,Asien,IN,Indien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",2851393,2851393
EXP,2024,Asien,Asien,IN,Indien,C,24,Metalle,323594,275044682
EXP,2024,Asien,Asien,IN,Indien,C,25,Metallerzeugnisse,8657203,8657203
EXP,2024,Asien,Asien,IN,Indien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",65043790,65043790
EXP,2024,Asien,Asien,IN,Indien,C,27,Elektrische Ausrüstungen,30674808,30674808
EXP,2024,Asien,Asien,IN,Indien,C,28,Maschinen,84142753,84142753
EXP,2024,Asien,Asien,IN,Indien,C,29,Kraftwagen und Kraftwagenteile,96147,96147
EXP,2024,Asien,Asien,IN,Indien,C,30,Sonstige Fahrzeuge,280557,280557
EXP,2024,Asien,Asien,IN,Indien,C,32,"Waren, a.n.g.",5829142,5839717
EXP,2024,Asien,Asien,IN,Indien,J,58,Dienstleistungen des Verlagswesens,11852,11852
EXP,2024,Asien,Asien,IN,Indien,NA,NA,Verschiedene (weitere) Güterkategorien,27987276,28260465
EXP,2024,Asien,Asien,ID,Indonesien,C,10,Nahrungs- und Futtermittel,2342374,2342374
EXP,2024,Asien,Asien,ID,Indonesien,C,13,Textilien,77533,77533
EXP,2024,Asien,Asien,ID,Indonesien,C,15,Leder und Lederwaren,99371,99371
EXP,2024,Asien,Asien,ID,Indonesien,C,17,"Papier, Pappe und Waren daraus",7569,7569
EXP,2024,Asien,Asien,ID,Indonesien,C,20,Chemische Erzeugnisse,10141386,10141386
EXP,2024,Asien,Asien,ID,Indonesien,C,22,Gummi- und Kunststoffwaren,706431,706431
EXP,2024,Asien,Asien,ID,Indonesien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",82405,82405
EXP,2024,Asien,Asien,ID,Indonesien,C,24,Metalle,70799,70799
EXP,2024,Asien,Asien,ID,Indonesien,C,25,Metallerzeugnisse,586114,586114
EXP,2024,Asien,Asien,ID,Indonesien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",5251781,5251781
EXP,2024,Asien,Asien,ID,Indonesien,C,27,Elektrische Ausrüstungen,1770344,1770344
EXP,2024,Asien,Asien,ID,Indonesien,C,28,Maschinen,12278087,12278087
EXP,2024,Asien,Asien,ID,Indonesien,C,32,"Waren, a.n.g.",1020886,1020886
EXP,2024,Asien,Asien,ID,Indonesien,J,58,Dienstleistungen des Verlagswesens,8349,8349
EXP,2024,Asien,Asien,ID,Indonesien,NA,NA,Verschiedene (weitere) Güterkategorien,509556,540606
EXP,2024,Asien,Asien,IQ,Irak,C,20,Chemische Erzeugnisse,3276262,3276262
EXP,2024,Asien,Asien,IQ,Irak,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",814053,814053
EXP,2024,Asien,Asien,IQ,Irak,C,27,Elektrische Ausrüstungen,2564919,2564919
EXP,2024,Asien,Asien,IQ,Irak,C,28,Maschinen,398029,398029
EXP,2024,Asien,Asien,IQ,Irak,NA,NA,Verschiedene (weitere) Güterkategorien,1031834,1031834
EXP,2024,Asien,Asien,IR,Iran,NA,NA,Verschiedene (weitere) Güterkategorien,7334150,7426492
EXP,2024,Asien,Asien,IL,Israel,C,10,Nahrungs- und Futtermittel,6034536,6034536
EXP,2024,Asien,Asien,IL,Israel,C,13,Textilien,32908,32908
EXP,2024,Asien,Asien,IL,Israel,C,14,Bekleidung,8548,8548
EXP,2024,Asien,Asien,IL,Israel,C,15,Leder und Lederwaren,36567,36567
EXP,2024,Asien,Asien,IL,Israel,C,20,Chemische Erzeugnisse,14382212,14382212
EXP,2024,Asien,Asien,IL,Israel,C,21,Pharmazeutische Erzeugnisse,801409,801409
EXP,2024,Asien,Asien,IL,Israel,C,22,Gummi- und Kunststoffwaren,585642,585642
EXP,2024,Asien,Asien,IL,Israel,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",71080,71080
EXP,2024,Asien,Asien,IL,Israel,C,24,Metalle,321857,321857
EXP,2024,Asien,Asien,IL,Israel,C,25,Metallerzeugnisse,1120371,1120371
EXP,2024,Asien,Asien,IL,Israel,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",9869921,9869921
EXP,2024,Asien,Asien,IL,Israel,C,27,Elektrische Ausrüstungen,6059207,6059207
EXP,2024,Asien,Asien,IL,Israel,C,28,Maschinen,9441604,9441604
EXP,2024,Asien,Asien,IL,Israel,C,32,"Waren, a.n.g.",2578017,5370800
EXP,2024,Asien,Asien,IL,Israel,J,58,Dienstleistungen des Verlagswesens,12956226,12956226
EXP,2024,Asien,Asien,IL,Israel,NA,NA,Verschiedene (weitere) Güterkategorien,325544,912294
EXP,2024,Asien,Asien,JP,Japan,C,10,Nahrungs- und Futtermittel,7958148,7958148
EXP,2024,Asien,Asien,JP,Japan,C,13,Textilien,244660,244660
EXP,2024,Asien,Asien,JP,Japan,C,14,Bekleidung,350047,350047
EXP,2024,Asien,Asien,JP,Japan,C,15,Leder und Lederwaren,2500962,2500962
EXP,2024,Asien,Asien,JP,Japan,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,42901,42901
EXP,2024,Asien,Asien,JP,Japan,C,17,"Papier, Pappe und Waren daraus",33991,33991
EXP,2024,Asien,Asien,JP,Japan,C,20,Chemische Erzeugnisse,6711511,6711511
EXP,2024,Asien,Asien,JP,Japan,C,21,Pharmazeutische Erzeugnisse,3923581,3923581
EXP,2024,Asien,Asien,JP,Japan,C,22,Gummi- und Kunststoffwaren,1599506,1599506
EXP,2024,Asien,Asien,JP,Japan,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",933288,933288
EXP,2024,Asien,Asien,JP,Japan,C,24,Metalle,168370,10872559
EXP,2024,Asien,Asien,JP,Japan,C,25,Metallerzeugnisse,8863651,8863651
EXP,2024,Asien,Asien,JP,Japan,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",74667005,74667005
EXP,2024,Asien,Asien,JP,Japan,C,27,Elektrische Ausrüstungen,11265968,11265968
EXP,2024,Asien,Asien,JP,Japan,C,28,Maschinen,54475146,54475146
EXP,2024,Asien,Asien,JP,Japan,C,30,Sonstige Fahrzeuge,6893475,6893475
EXP,2024,Asien,Asien,JP,Japan,C,31,Möbel,171263,171263
EXP,2024,Asien,Asien,JP,Japan,C,32,"Waren, a.n.g.",36673252,36849371
EXP,2024,Asien,Asien,JP,Japan,J,58,Dienstleistungen des Verlagswesens,109418,109418
EXP,2024,Asien,Asien,JP,Japan,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,2566206
EXP,2024,Asien,Asien,JP,Japan,NA,NA,Verschiedene (weitere) Güterkategorien,4399725,4609389
EXP,2024,Asien,Asien,JO,Jordanien,C,15,Leder und Lederwaren,13620,13620
EXP,2024,Asien,Asien,JO,Jordanien,C,20,Chemische Erzeugnisse,3050069,3050069
EXP,2024,Asien,Asien,JO,Jordanien,C,22,Gummi- und Kunststoffwaren,18973,18973
EXP,2024,Asien,Asien,JO,Jordanien,C,25,Metallerzeugnisse,133921,133921
EXP,2024,Asien,Asien,JO,Jordanien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1339879,1339879
EXP,2024,Asien,Asien,JO,Jordanien,C,27,Elektrische Ausrüstungen,106776,106776
EXP,2024,Asien,Asien,JO,Jordanien,C,28,Maschinen,2451226,2451226
EXP,2024,Asien,Asien,JO,Jordanien,C,32,"Waren, a.n.g.",53668,53668
EXP,2024,Asien,Asien,JO,Jordanien,NA,NA,Verschiedene (weitere) Güterkategorien,1200677,1201017
EXP,2024,Asien,Asien,KH,Kambodscha,NA,NA,Verschiedene (weitere) Güterkategorien,405306,405306
EXP,2024,Asien,Asien,KZ,Kasachstan,C,20,Chemische Erzeugnisse,422229,422229
EXP,2024,Asien,Asien,KZ,Kasachstan,C,22,Gummi- und Kunststoffwaren,69781,69781
EXP,2024,Asien,Asien,KZ,Kasachstan,C,25,Metallerzeugnisse,380597,380597
EXP,2024,Asien,Asien,KZ,Kasachstan,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2195334,2195334
EXP,2024,Asien,Asien,KZ,Kasachstan,C,27,Elektrische Ausrüstungen,965043,965043
EXP,2024,Asien,Asien,KZ,Kasachstan,C,28,Maschinen,909085,909085
EXP,2024,Asien,Asien,KZ,Kasachstan,C,32,"Waren, a.n.g.",1184152,1184152
EXP,2024,Asien,Asien,KZ,Kasachstan,NA,NA,Verschiedene (weitere) Güterkategorien,374418,374418
EXP,2024,Asien,Asien,QA,Katar,C,10,Nahrungs- und Futtermittel,2719507,2719507
EXP,2024,Asien,Asien,QA,Katar,C,13,Textilien,63264,63264
EXP,2024,Asien,Asien,QA,Katar,C,14,Bekleidung,45411,45411
EXP,2024,Asien,Asien,QA,Katar,C,15,Leder und Lederwaren,153847,153847
EXP,2024,Asien,Asien,QA,Katar,C,17,"Papier, Pappe und Waren daraus",12002,12002
EXP,2024,Asien,Asien,QA,Katar,C,20,Chemische Erzeugnisse,2542736,2542736
EXP,2024,Asien,Asien,QA,Katar,C,22,Gummi- und Kunststoffwaren,270148,270148
EXP,2024,Asien,Asien,QA,Katar,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",31306,31306
EXP,2024,Asien,Asien,QA,Katar,C,25,Metallerzeugnisse,830545,830545
EXP,2024,Asien,Asien,QA,Katar,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2606463,2606463
EXP,2024,Asien,Asien,QA,Katar,C,27,Elektrische Ausrüstungen,6548004,6548004
EXP,2024,Asien,Asien,QA,Katar,C,28,Maschinen,5344696,5344696
EXP,2024,Asien,Asien,QA,Katar,C,31,Möbel,159925,159925
EXP,2024,Asien,Asien,QA,Katar,C,32,"Waren, a.n.g.",1273761,1276949
EXP,2024,Asien,Asien,QA,Katar,NA,NA,Verschiedene (weitere) Güterkategorien,309500,1754318
EXP,2024,Asien,Asien,KG,Kirgisistan,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",322296,322296
EXP,2024,Asien,Asien,KG,Kirgisistan,NA,NA,Verschiedene (weitere) Güterkategorien,1127834,1127834
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,10,Nahrungs- und Futtermittel,4711928,4711928
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,13,Textilien,212102,212102
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,14,Bekleidung,157635,157635
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,15,Leder und Lederwaren,2516341,2516341
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,17,"Papier, Pappe und Waren daraus",29447,29447
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,20,Chemische Erzeugnisse,4478802,4478802
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,21,Pharmazeutische Erzeugnisse,1481944,1481944
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,22,Gummi- und Kunststoffwaren,1294785,1294785
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",734619,734619
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,24,Metalle,575195,575195
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,25,Metallerzeugnisse,3463837,3463837
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",86874410,86874410
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,27,Elektrische Ausrüstungen,16105470,16105470
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,28,Maschinen,125183893,125183893
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,31,Möbel,91519,91519
EXP,2024,Asien,Asien,KR,Korea (Süd-),C,32,"Waren, a.n.g.",8775303,8775303
EXP,2024,Asien,Asien,KR,Korea (Süd-),J,58,Dienstleistungen des Verlagswesens,28899,28899
EXP,2024,Asien,Asien,KR,Korea (Süd-),NA,NA,Verschiedene (weitere) Güterkategorien,350026,5189238
EXP,2024,Asien,Asien,KW,Kuwait,C,10,Nahrungs- und Futtermittel,4903152,4903152
EXP,2024,Asien,Asien,KW,Kuwait,C,13,Textilien,434417,434417
EXP,2024,Asien,Asien,KW,Kuwait,C,15,Leder und Lederwaren,160716,160716
EXP,2024,Asien,Asien,KW,Kuwait,C,17,"Papier, Pappe und Waren daraus",8330,8330
EXP,2024,Asien,Asien,KW,Kuwait,C,20,Chemische Erzeugnisse,5949944,5949944
EXP,2024,Asien,Asien,KW,Kuwait,C,22,Gummi- und Kunststoffwaren,138764,138764
EXP,2024,Asien,Asien,KW,Kuwait,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",30692,30692
EXP,2024,Asien,Asien,KW,Kuwait,C,25,Metallerzeugnisse,180794,180794
EXP,2024,Asien,Asien,KW,Kuwait,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",865892,865892
EXP,2024,Asien,Asien,KW,Kuwait,C,27,Elektrische Ausrüstungen,10509214,10509214
EXP,2024,Asien,Asien,KW,Kuwait,C,28,Maschinen,1524695,1524695
EXP,2024,Asien,Asien,KW,Kuwait,C,32,"Waren, a.n.g.",277454,322937
EXP,2024,Asien,Asien,KW,Kuwait,NA,NA,Verschiedene (weitere) Güterkategorien,268241,357467
EXP,2024,Asien,Asien,LB,Libanon,C,20,Chemische Erzeugnisse,1816457,1816457
EXP,2024,Asien,Asien,LB,Libanon,C,22,Gummi- und Kunststoffwaren,136450,136450
EXP,2024,Asien,Asien,LB,Libanon,C,25,Metallerzeugnisse,114220,114220
EXP,2024,Asien,Asien,LB,Libanon,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",193067,193067
EXP,2024,Asien,Asien,LB,Libanon,C,27,Elektrische Ausrüstungen,781441,781441
EXP,2024,Asien,Asien,LB,Libanon,C,28,Maschinen,118707,118707
EXP,2024,Asien,Asien,LB,Libanon,C,29,Kraftwagen und Kraftwagenteile,566475,566475
EXP,2024,Asien,Asien,LB,Libanon,C,32,"Waren, a.n.g.",139798,201198
EXP,2024,Asien,Asien,LB,Libanon,NA,NA,Verschiedene (weitere) Güterkategorien,902832,17877597
EXP,2024,Asien,Asien,MO,Macao,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",908263,908263
EXP,2024,Asien,Asien,MO,Macao,C,32,"Waren, a.n.g.",188170,214817
EXP,2024,Asien,Asien,MO,Macao,NA,NA,Verschiedene (weitere) Güterkategorien,953318,1345676
EXP,2024,Asien,Asien,MY,Malaysia,C,10,Nahrungs- und Futtermittel,1642441,1642441
EXP,2024,Asien,Asien,MY,Malaysia,C,13,Textilien,3387,3387
EXP,2024,Asien,Asien,MY,Malaysia,C,14,Bekleidung,16664,16664
EXP,2024,Asien,Asien,MY,Malaysia,C,15,Leder und Lederwaren,146601,146601
EXP,2024,Asien,Asien,MY,Malaysia,C,17,"Papier, Pappe und Waren daraus",13425,13425
EXP,2024,Asien,Asien,MY,Malaysia,C,20,Chemische Erzeugnisse,1849282,1849282
EXP,2024,Asien,Asien,MY,Malaysia,C,22,Gummi- und Kunststoffwaren,968894,968894
EXP,2024,Asien,Asien,MY,Malaysia,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",412960,412960
EXP,2024,Asien,Asien,MY,Malaysia,C,24,Metalle,429917,429917
EXP,2024,Asien,Asien,MY,Malaysia,C,25,Metallerzeugnisse,1443602,1443602
EXP,2024,Asien,Asien,MY,Malaysia,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",40330415,40330415
EXP,2024,Asien,Asien,MY,Malaysia,C,27,Elektrische Ausrüstungen,12142473,12142473
EXP,2024,Asien,Asien,MY,Malaysia,C,28,Maschinen,14125923,14125923
EXP,2024,Asien,Asien,MY,Malaysia,C,32,"Waren, a.n.g.",571113,571113
EXP,2024,Asien,Asien,MY,Malaysia,J,58,Dienstleistungen des Verlagswesens,7106,7106
EXP,2024,Asien,Asien,MY,Malaysia,NA,NA,Verschiedene (weitere) Güterkategorien,618340,621784
EXP,2024,Asien,Asien,MV,Malediven,NA,NA,Verschiedene (weitere) Güterkategorien,696404,696404
EXP,2024,Asien,Asien,MN,Mongolei,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",70507,70507
EXP,2024,Asien,Asien,MN,Mongolei,NA,NA,Verschiedene (weitere) Güterkategorien,303642,303642
EXP,2024,Asien,Asien,MM,Myanmar,NA,NA,Verschiedene (weitere) Güterkategorien,26675,26675
EXP,2024,Asien,Asien,NP,Nepal,NA,NA,Verschiedene (weitere) Güterkategorien,316190,316190
EXP,2024,Asien,Asien,OM,Oman,C,15,Leder und Lederwaren,48338,48338
EXP,2024,Asien,Asien,OM,Oman,C,20,Chemische Erzeugnisse,3951077,3951077
EXP,2024,Asien,Asien,OM,Oman,C,22,Gummi- und Kunststoffwaren,193568,193568
EXP,2024,Asien,Asien,OM,Oman,C,25,Metallerzeugnisse,196584,196584
EXP,2024,Asien,Asien,OM,Oman,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2208488,2208488
EXP,2024,Asien,Asien,OM,Oman,C,27,Elektrische Ausrüstungen,348047,348047
EXP,2024,Asien,Asien,OM,Oman,C,28,Maschinen,2850778,2850778
EXP,2024,Asien,Asien,OM,Oman,NA,NA,Verschiedene (weitere) Güterkategorien,7345313,7443744
EXP,2024,Asien,Asien,PK,Pakistan,C,20,Chemische Erzeugnisse,1148476,1148476
EXP,2024,Asien,Asien,PK,Pakistan,C,22,Gummi- und Kunststoffwaren,143739,143739
EXP,2024,Asien,Asien,PK,Pakistan,C,25,Metallerzeugnisse,229644,229644
EXP,2024,Asien,Asien,PK,Pakistan,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",4599475,4599475
EXP,2024,Asien,Asien,PK,Pakistan,C,27,Elektrische Ausrüstungen,777381,777381
EXP,2024,Asien,Asien,PK,Pakistan,C,28,Maschinen,4873454,4873454
EXP,2024,Asien,Asien,PK,Pakistan,NA,NA,Verschiedene (weitere) Güterkategorien,3257466,3261332
EXP,2024,Asien,Asien,PH,Philippinen,C,13,Textilien,12039,12039
EXP,2024,Asien,Asien,PH,Philippinen,C,14,Bekleidung,161911,161911
EXP,2024,Asien,Asien,PH,Philippinen,C,15,Leder und Lederwaren,54923,54923
EXP,2024,Asien,Asien,PH,Philippinen,C,20,Chemische Erzeugnisse,1187898,1187898
EXP,2024,Asien,Asien,PH,Philippinen,C,22,Gummi- und Kunststoffwaren,557932,557932
EXP,2024,Asien,Asien,PH,Philippinen,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",142194,142194
EXP,2024,Asien,Asien,PH,Philippinen,C,25,Metallerzeugnisse,143549,143549
EXP,2024,Asien,Asien,PH,Philippinen,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",39360466,39360466
EXP,2024,Asien,Asien,PH,Philippinen,C,27,Elektrische Ausrüstungen,449483,449483
EXP,2024,Asien,Asien,PH,Philippinen,C,28,Maschinen,3029428,3029428
EXP,2024,Asien,Asien,PH,Philippinen,C,32,"Waren, a.n.g.",476839,476839
EXP,2024,Asien,Asien,PH,Philippinen,J,58,Dienstleistungen des Verlagswesens,692,692
EXP,2024,Asien,Asien,PH,Philippinen,NA,NA,Verschiedene (weitere) Güterkategorien,4966022,4970022
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,10,Nahrungs- und Futtermittel,7443570,7443570
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,13,Textilien,451215,451215
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,14,Bekleidung,16262,16262
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,15,Leder und Lederwaren,165224,165224
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,12987,12987
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,17,"Papier, Pappe und Waren daraus",16181,16181
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,20,Chemische Erzeugnisse,55486923,55486923
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,21,Pharmazeutische Erzeugnisse,603222,603222
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,22,Gummi- und Kunststoffwaren,712826,712826
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",195585,195585
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,24,Metalle,517717,517717
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,25,Metallerzeugnisse,1737808,1737808
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",22292778,22292778
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,27,Elektrische Ausrüstungen,66958967,66958967
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,28,Maschinen,14647032,14647032
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,30,Sonstige Fahrzeuge,2467856,2467856
EXP,2024,Asien,Asien,SA,Saudi-Arabien,C,32,"Waren, a.n.g.",1859618,1859618
EXP,2024,Asien,Asien,SA,Saudi-Arabien,J,58,Dienstleistungen des Verlagswesens,101927,101927
EXP,2024,Asien,Asien,SA,Saudi-Arabien,NA,NA,Verschiedene (weitere) Güterkategorien,143719,188669
EXP,2024,Asien,Asien,SG,Singapur,C,10,Nahrungs- und Futtermittel,13391479,13391479
EXP,2024,Asien,Asien,SG,Singapur,C,11,Getränke,513692,513692
EXP,2024,Asien,Asien,SG,Singapur,C,13,Textilien,88927,88927
EXP,2024,Asien,Asien,SG,Singapur,C,14,Bekleidung,84834,84834
EXP,2024,Asien,Asien,SG,Singapur,C,15,Leder und Lederwaren,448689,448689
EXP,2024,Asien,Asien,SG,Singapur,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,11053,11053
EXP,2024,Asien,Asien,SG,Singapur,C,17,"Papier, Pappe und Waren daraus",33082,33082
EXP,2024,Asien,Asien,SG,Singapur,C,20,Chemische Erzeugnisse,18317552,18317552
EXP,2024,Asien,Asien,SG,Singapur,C,21,Pharmazeutische Erzeugnisse,387722,387722
EXP,2024,Asien,Asien,SG,Singapur,C,22,Gummi- und Kunststoffwaren,7849430,7849430
EXP,2024,Asien,Asien,SG,Singapur,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1653618,1653618
EXP,2024,Asien,Asien,SG,Singapur,C,24,Metalle,675439,365342255
EXP,2024,Asien,Asien,SG,Singapur,C,25,Metallerzeugnisse,1005140,1005140
EXP,2024,Asien,Asien,SG,Singapur,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",40108573,40108573
EXP,2024,Asien,Asien,SG,Singapur,C,27,Elektrische Ausrüstungen,13465952,13465952
EXP,2024,Asien,Asien,SG,Singapur,C,28,Maschinen,23633558,23633558
EXP,2024,Asien,Asien,SG,Singapur,C,30,Sonstige Fahrzeuge,974502,974502
EXP,2024,Asien,Asien,SG,Singapur,C,31,Möbel,966762,966762
EXP,2024,Asien,Asien,SG,Singapur,C,32,"Waren, a.n.g.",7351410,7526001
EXP,2024,Asien,Asien,SG,Singapur,J,58,Dienstleistungen des Verlagswesens,40365,40365
EXP,2024,Asien,Asien,SG,Singapur,NA,NA,Verschiedene (weitere) Güterkategorien,27213,1407057
EXP,2024,Asien,Asien,LK,Sri Lanka,C,20,Chemische Erzeugnisse,618915,618915
EXP,2024,Asien,Asien,LK,Sri Lanka,C,22,Gummi- und Kunststoffwaren,171402,171402
EXP,2024,Asien,Asien,LK,Sri Lanka,C,25,Metallerzeugnisse,53597,53597
EXP,2024,Asien,Asien,LK,Sri Lanka,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1571537,1571537
EXP,2024,Asien,Asien,LK,Sri Lanka,C,27,Elektrische Ausrüstungen,1336905,1336905
EXP,2024,Asien,Asien,LK,Sri Lanka,C,28,Maschinen,329178,329178
EXP,2024,Asien,Asien,LK,Sri Lanka,NA,NA,Verschiedene (weitere) Güterkategorien,418471,418471
EXP,2024,Asien,Asien,TJ,Tadschikistan,NA,NA,Verschiedene (weitere) Güterkategorien,7377753,7377753
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,10,Nahrungs- und Futtermittel,3399983,3399983
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,13,Textilien,70240,70240
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,14,Bekleidung,37546,37546
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,15,Leder und Lederwaren,332055,332055
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,4714,4714
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,17,"Papier, Pappe und Waren daraus",4164,4164
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,20,Chemische Erzeugnisse,2399322,2399322
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,22,Gummi- und Kunststoffwaren,340454,340454
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",336255,336255
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,24,Metalle,155445,291804679
EXP,2024,Asien,Asien,TW,Taiwan (Chinesisches Taipei),C,25,Metallerzeugnisse,869422,869422
