Trade_Type,Year,Continent,Country,Industry,Total_Amount_CHF
Export,2016,Asia,Qatar,Chemical Products,1348451
Export,2016,Asia,Qatar,Rubber and Plastic,578029
Export,2016,Asia,Qatar,Metals,26941
Export,2016,Asia,Qatar,Metal Products,399836
Export,2016,Asia,Qatar,Electronic and Optical Products,7221308
Export,2016,Asia,Qatar,Electrical Equipment,7766948
Export,2016,Asia,Qatar,Machinery,12243041
Export,2016,Asia,Qatar,Other manufactured goods,3897964
Export,2016,Asia,Qatar,Dienstleistungen des Verlagswesens,1061
Export,2016,Asia,Qatar,Various other categories,1897145
Export,2016,Asia,Kyrgyzstan,Various other categories,2684752
Export,2016,Asia,South Korea,Food and Feed,4166114
Export,2016,Asia,South Korea,Textiles,24107
Export,2016,Asia,South Korea,Apparel,207899
Export,2016,Asia,South Korea,Leder und Lederwaren,2175921
Export,2016,Asia,South Korea,"Papier, Pappe und Waren daraus",19263
Export,2016,Asia,South Korea,Chemical Products,9500299
Export,2016,Asia,South Korea,Rubber and Plastic,1370424
Export,2016,Asia,South Korea,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1558398
Export,2016,Asia,South Korea,Metals,193287
Export,2016,Asia,South Korea,Metal Products,3598374
Export,2016,Asia,South Korea,Electronic and Optical Products,63186072
Export,2016,Asia,South Korea,Electrical Equipment,12330049
Export,2016,Asia,South Korea,Machinery,141271213
Export,2016,Asia,South Korea,Kraftwagen und Kraftwagenteile,411873
Export,2016,Asia,South Korea,Other manufactured goods,5056695
Export,2016,Asia,South Korea,Dienstleistungen des Verlagswesens,200949
Export,2016,Asia,South Korea,Various other categories,3203148
Export,2016,Asia,Kuwait,Food and Feed,3521008
Export,2016,Asia,Kuwait,Leder und Lederwaren,111199
Export,2016,Asia,Kuwait,"Papier, Pappe und Waren daraus",4112
Export,2016,Asia,Kuwait,Chemical Products,2366213
Export,2016,Asia,Kuwait,Rubber and Plastic,397982
Export,2016,Asia,Kuwait,Metal Products,101111
Export,2016,Asia,Kuwait,Electronic and Optical Products,1323994
Export,2016,Asia,Kuwait,Electrical Equipment,988031
Export,2016,Asia,Kuwait,Machinery,2105852
Export,2016,Asia,Kuwait,Other manufactured goods,429160
Export,2016,Asia,Kuwait,Dienstleistungen des Verlagswesens,1084
Export,2016,Asia,Kuwait,Various other categories,1459577
Export,2016,Asia,Laos,Various other categories,486393
Export,2016,Asia,Lebanon,Food and Feed,1633489
Export,2016,Asia,Lebanon,Textiles,54434
Export,2016,Asia,Lebanon,Leder und Lederwaren,47388
Export,2016,Asia,Lebanon,"Papier, Pappe und Waren daraus",9178
Export,2016,Asia,Lebanon,Chemical Products,560651
Export,2016,Asia,Lebanon,Rubber and Plastic,114981
Export,2016,Asia,Lebanon,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",41018
Export,2016,Asia,Lebanon,Metal Products,93808
Export,2016,Asia,Lebanon,Electronic and Optical Products,2036835
Export,2016,Asia,Lebanon,Electrical Equipment,2565603
Export,2016,Asia,Lebanon,Machinery,611733
Export,2016,Asia,Lebanon,Kraftwagen und Kraftwagenteile,2141531
Export,2016,Asia,Lebanon,Other manufactured goods,1738671
Export,2016,Asia,Lebanon,Dienstleistungen des Verlagswesens,84019
Export,2016,Asia,Lebanon,Various other categories,24542861
Export,2016,Asia,Macao SAR China,Various other categories,1517181
Export,2016,Asia,Malaysia,Food and Feed,2576077
Export,2016,Asia,Malaysia,Textiles,3724
Export,2016,Asia,Malaysia,Leder und Lederwaren,89191
Export,2016,Asia,Malaysia,"Papier, Pappe und Waren daraus",22618
Export,2016,Asia,Malaysia,Chemical Products,3356069
Export,2016,Asia,Malaysia,Rubber and Plastic,308446
Export,2016,Asia,Malaysia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",806681
Export,2016,Asia,Malaysia,Metals,690172
Export,2016,Asia,Malaysia,Metal Products,685638
Export,2016,Asia,Malaysia,Electronic and Optical Products,24247000
Export,2016,Asia,Malaysia,Electrical Equipment,10341902
Export,2016,Asia,Malaysia,Machinery,33484957
Export,2016,Asia,Malaysia,Other manufactured goods,960003
Export,2016,Asia,Malaysia,Dienstleistungen des Verlagswesens,70549
Export,2016,Asia,Malaysia,Various other categories,11030358
Export,2016,Asia,Maldives,Various other categories,682408
Export,2016,Asia,Mongolia,Various other categories,348679
Export,2016,Asia,Myanmar (Burma),Various other categories,842793
Export,2016,Asia,Nepal,Various other categories,11720300
Export,2016,Asia,Oman,Food and Feed,2768300
Export,2016,Asia,Oman,Chemical Products,2608997
Export,2016,Asia,Oman,Rubber and Plastic,103950
Export,2016,Asia,Oman,Metal Products,551632
Export,2016,Asia,Oman,Electronic and Optical Products,1789435
Export,2016,Asia,Oman,Electrical Equipment,1173448
Export,2016,Asia,Oman,Machinery,48266232
Export,2016,Asia,Oman,Other manufactured goods,2896155
Export,2016,Asia,Oman,Dienstleistungen des Verlagswesens,4618
Export,2016,Asia,Oman,Various other categories,589763
Export,2016,Asia,Pakistan,Textiles,113104
Export,2016,Asia,Pakistan,"Papier, Pappe und Waren daraus",32610
Export,2016,Asia,Pakistan,Chemical Products,2839544
Export,2016,Asia,Pakistan,Rubber and Plastic,336379
Export,2016,Asia,Pakistan,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",132648
Export,2016,Asia,Pakistan,Metal Products,18694486
Export,2016,Asia,Pakistan,Electronic and Optical Products,11997995
Export,2016,Asia,Pakistan,Electrical Equipment,794862
Export,2016,Asia,Pakistan,Machinery,24618701
Export,2016,Asia,Pakistan,Other manufactured goods,339364
Export,2016,Asia,Pakistan,Dienstleistungen des Verlagswesens,30444
Export,2016,Asia,Pakistan,Various other categories,3044141
Export,2016,Asia,Palestinian Territories,Various other categories,182454
Export,2016,Asia,Philippines,Food and Feed,9022521
Export,2016,Asia,Philippines,Textiles,31211
Export,2016,Asia,Philippines,Chemical Products,3568345
Export,2016,Asia,Philippines,Rubber and Plastic,171829
Export,2016,Asia,Philippines,Metal Products,249128
Export,2016,Asia,Philippines,Electronic and Optical Products,7506246
Export,2016,Asia,Philippines,Electrical Equipment,438054
Export,2016,Asia,Philippines,Machinery,3132481
Export,2016,Asia,Philippines,Dienstleistungen des Verlagswesens,2320
Export,2016,Asia,Philippines,Various other categories,12239897
Export,2016,Asia,Saudi Arabia,Food and Feed,5434488
Export,2016,Asia,Saudi Arabia,Textiles,721310
Export,2016,Asia,Saudi Arabia,Leder und Lederwaren,87421
Export,2016,Asia,Saudi Arabia,"Papier, Pappe und Waren daraus",8241
Export,2016,Asia,Saudi Arabia,Chemical Products,20210920
Export,2016,Asia,Saudi Arabia,Rubber and Plastic,1177357
Export,2016,Asia,Saudi Arabia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",93398
Export,2016,Asia,Saudi Arabia,Metal Products,2042562
Export,2016,Asia,Saudi Arabia,Electronic and Optical Products,26682786
Export,2016,Asia,Saudi Arabia,Electrical Equipment,49387166
Export,2016,Asia,Saudi Arabia,Machinery,13114488
Export,2016,Asia,Saudi Arabia,Other manufactured goods,2171251
Export,2016,Asia,Saudi Arabia,Dienstleistungen des Verlagswesens,58042
Export,2016,Asia,Saudi Arabia,Various other categories,1203059
Export,2016,Asia,Singapore,Food and Feed,12315107
Export,2016,Asia,Singapore,Getränke,786401
Export,2016,Asia,Singapore,Textiles,80002
Export,2016,Asia,Singapore,Apparel,356529
Export,2016,Asia,Singapore,Leder und Lederwaren,783824
Export,2016,Asia,Singapore,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,67873
Export,2016,Asia,Singapore,"Papier, Pappe und Waren daraus",51231
Export,2016,Asia,Singapore,Chemical Products,31411577
Export,2016,Asia,Singapore,Pharmaceutical Products,1458926
Export,2016,Asia,Singapore,Rubber and Plastic,4303032
Export,2016,Asia,Singapore,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",206435
Export,2016,Asia,Singapore,Metals,274657997
Export,2016,Asia,Singapore,Metal Products,4288608
Export,2016,Asia,Singapore,Electronic and Optical Products,30985346
Export,2016,Asia,Singapore,Electrical Equipment,5104568
Export,2016,Asia,Singapore,Machinery,19237832
Export,2016,Asia,Singapore,Sonstige Fahrzeuge,88404053
Export,2016,Asia,Singapore,Möbel,69796
Export,2016,Asia,Singapore,Other manufactured goods,3706804
Export,2016,Asia,Singapore,Dienstleistungen des Verlagswesens,92082
Export,2016,Asia,Singapore,Various other categories,1423095
Export,2016,Asia,Sri Lanka,Food and Feed,1191717
Export,2016,Asia,Sri Lanka,"Papier, Pappe und Waren daraus",22638
Export,2016,Asia,Sri Lanka,Chemical Products,1970159
Export,2016,Asia,Sri Lanka,Rubber and Plastic,161317
Export,2016,Asia,Sri Lanka,Metal Products,65275
Export,2016,Asia,Sri Lanka,Electronic and Optical Products,2767043
Export,2016,Asia,Sri Lanka,Electrical Equipment,1519923
Export,2016,Asia,Sri Lanka,Machinery,2834720
Export,2016,Asia,Sri Lanka,Various other categories,550279
Export,2016,Asia,Syria,Various other categories,2866207
Export,2016,Asia,Tajikistan,Various other categories,2332262
Export,2016,Asia,Taiwan,Food and Feed,4233665
Export,2016,Asia,Taiwan,Textiles,52249
Export,2016,Asia,Taiwan,Apparel,75187
Export,2016,Asia,Taiwan,Leder und Lederwaren,418580
Export,2016,Asia,Taiwan,"Papier, Pappe und Waren daraus",11079
Export,2016,Asia,Taiwan,Chemical Products,6502675
Export,2016,Asia,Taiwan,Rubber and Plastic,838359
Export,2016,Asia,Taiwan,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",328495
Export,2016,Asia,Taiwan,Metals,146081248
Export,2016,Asia,Taiwan,Metal Products,2866235
Export,2016,Asia,Taiwan,Electronic and Optical Products,22120009
Export,2016,Asia,Taiwan,Electrical Equipment,2846726
Export,2016,Asia,Taiwan,Machinery,38474580
Export,2016,Asia,Taiwan,Sonstige Fahrzeuge,2281686
Export,2016,Asia,Taiwan,Other manufactured goods,6922628
Export,2016,Asia,Taiwan,Dienstleistungen des Verlagswesens,22894
Export,2016,Asia,Taiwan,Various other categories,1365371
Export,2016,Asia,Thailand,Food and Feed,4031832
Export,2016,Asia,Thailand,Textiles,27558
Export,2016,Asia,Thailand,Apparel,36737
Export,2016,Asia,Thailand,Leder und Lederwaren,1833906
Export,2016,Asia,Thailand,"Papier, Pappe und Waren daraus",23724
Export,2016,Asia,Thailand,Chemical Products,6467266
Export,2016,Asia,Thailand,Rubber and Plastic,490767
Export,2016,Asia,Thailand,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",285433
Export,2016,Asia,Thailand,Metals,122201
Export,2016,Asia,Thailand,Metal Products,2485507
Export,2016,Asia,Thailand,Electronic and Optical Products,29257088
Export,2016,Asia,Thailand,Electrical Equipment,1961769
Export,2016,Asia,Thailand,Machinery,12509980
Export,2016,Asia,Thailand,Other manufactured goods,3577966
Export,2016,Asia,Thailand,Dienstleistungen des Verlagswesens,46611
Export,2016,Asia,Thailand,Various other categories,11601178
Export,2016,Asia,Turkmenistan,Various other categories,7642121
Export,2016,Asia,Uzbekistan,Chemical Products,235684
Export,2016,Asia,Uzbekistan,Electronic and Optical Products,2952264
Export,2016,Asia,Uzbekistan,Machinery,17269091
Export,2016,Asia,Uzbekistan,Various other categories,812586
Export,2016,Asia,United Arab Emirates,Food and Feed,20920129
Export,2016,Asia,United Arab Emirates,Textiles,543847
Export,2016,Asia,United Arab Emirates,Apparel,88078
Export,2016,Asia,United Arab Emirates,Leder und Lederwaren,109504
Export,2016,Asia,United Arab Emirates,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,34521
Export,2016,Asia,United Arab Emirates,"Papier, Pappe und Waren daraus",58340
Export,2016,Asia,United Arab Emirates,Chemical Products,21252908
Export,2016,Asia,United Arab Emirates,Pharmaceutical Products,396778
Export,2016,Asia,United Arab Emirates,Rubber and Plastic,917764
Export,2016,Asia,United Arab Emirates,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",172975
Export,2016,Asia,United Arab Emirates,Metals,367884081
Export,2016,Asia,United Arab Emirates,Metal Products,3048519
Export,2016,Asia,United Arab Emirates,Electronic and Optical Products,21232192
Export,2016,Asia,United Arab Emirates,Electrical Equipment,9590959
Export,2016,Asia,United Arab Emirates,Machinery,9116166
Export,2016,Asia,United Arab Emirates,Kraftwagen und Kraftwagenteile,998796
Export,2016,Asia,United Arab Emirates,Sonstige Fahrzeuge,109707593
Export,2016,Asia,United Arab Emirates,Other manufactured goods,9050118
Export,2016,Asia,United Arab Emirates,Dienstleistungen des Verlagswesens,106568
Export,2016,Asia,United Arab Emirates,Various other categories,6036334
Export,2016,Asia,Vietnam,Textiles,187323
Export,2016,Asia,Vietnam,Chemical Products,2549046
Export,2016,Asia,Vietnam,Rubber and Plastic,1200564
Export,2016,Asia,Vietnam,Metals,69389
Export,2016,Asia,Vietnam,Metal Products,1390662
Export,2016,Asia,Vietnam,Electronic and Optical Products,52818500
Export,2016,Asia,Vietnam,Electrical Equipment,5249795
Export,2016,Asia,Vietnam,Machinery,11575322
Export,2016,Asia,Vietnam,Other manufactured goods,1913032
Export,2016,Asia,Vietnam,Dienstleistungen des Verlagswesens,35176
Export,2016,Asia,Vietnam,Various other categories,6269799
Export,2016,Asia,NA,Various other categories,1351515
Export,2016,Europe,Belgium,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,255574
Export,2016,Europe,Belgium,Food and Feed,22346960
Export,2016,Europe,Belgium,Getränke,31949
Export,2016,Europe,Belgium,Textiles,356697
Export,2016,Europe,Belgium,Apparel,1740040
Export,2016,Europe,Belgium,Leder und Lederwaren,1666377
Export,2016,Europe,Belgium,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,95811
Export,2016,Europe,Belgium,"Papier, Pappe und Waren daraus",1429588
Export,2016,Europe,Belgium,Kokereierzeugnisse und Mineralölerzeugnisse,293566
Export,2016,Europe,Belgium,Chemical Products,28375730
Export,2016,Europe,Belgium,Pharmaceutical Products,11001109
Export,2016,Europe,Belgium,Rubber and Plastic,7059166
Export,2016,Europe,Belgium,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",619867
Export,2016,Europe,Belgium,Metals,48548617
Export,2016,Europe,Belgium,Metal Products,5739960
Export,2016,Europe,Belgium,Electronic and Optical Products,19153742
Export,2016,Europe,Belgium,Electrical Equipment,15662986
Export,2016,Europe,Belgium,Machinery,38917768
Export,2016,Europe,Belgium,Kraftwagen und Kraftwagenteile,7034805
Export,2016,Europe,Belgium,Sonstige Fahrzeuge,4388267
Export,2016,Europe,Belgium,Möbel,781158
Export,2016,Europe,Belgium,Other manufactured goods,16504833
Export,2016,Europe,Belgium,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",6567626
Export,2016,Europe,Belgium,Dienstleistungen des Verlagswesens,376757
Export,2016,Europe,Belgium,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",10045
Export,2016,Europe,Belgium,"Kreative, künstlerische und unterhaltende Dienstleistungen",2642800
Export,2016,Europe,Belgium,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",1401243
Export,2016,Europe,Belgium,Various other categories,205791
Export,2016,Europe,Bulgaria,Food and Feed,2945298
Export,2016,Europe,Bulgaria,Textiles,1406312
Export,2016,Europe,Bulgaria,Apparel,11769
Export,2016,Europe,Bulgaria,"Papier, Pappe und Waren daraus",240227
Export,2016,Europe,Bulgaria,Chemical Products,2432644
Export,2016,Europe,Bulgaria,Rubber and Plastic,4934518
Export,2016,Europe,Bulgaria,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",155039
Export,2016,Europe,Bulgaria,Metals,5166499
Export,2016,Europe,Bulgaria,Metal Products,2308215
Export,2016,Europe,Bulgaria,Electronic and Optical Products,1732008
Export,2016,Europe,Bulgaria,Electrical Equipment,5957872
Export,2016,Europe,Bulgaria,Machinery,6432776
Export,2016,Europe,Bulgaria,Kraftwagen und Kraftwagenteile,2447024
Export,2016,Europe,Bulgaria,Sonstige Fahrzeuge,110698
Export,2016,Europe,Bulgaria,Other manufactured goods,258382
Export,2016,Europe,Bulgaria,Dienstleistungen des Verlagswesens,51246
Export,2016,Europe,Bulgaria,Various other categories,578704
